season|day_url|day|classement|nb_pts|equipe|nb_matchs_joues|victoire|nul|defaite|bonus|pts_marques|pts_pris|ga
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18529|5|12.0|5.0|Oyonnax|5.0|1.0|0.0|4.0|1.0|115.0|148.0|33.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18529|5|13.0|5.0|Stade Rochelais|5.0|1.0|0.0|4.0|1.0|92.0|166.0|74.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18529|5|14.0|4.0|SU Agen|5.0|1.0|0.0|4.0|0.0|90.0|125.0|35.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|1.0|22.0|ASM Clermont|6.0|4.0|1.0|1.0|4.0|190.0|96.0|94.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|2.0|21.0|Montpellier Hérault Rugby|6.0|5.0|0.0|1.0|1.0|173.0|125.0|48.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|3.0|20.0|Racing 92|6.0|5.0|0.0|1.0|0.0|133.0|112.0|21.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|4.0|18.0|Stade Toulousain|6.0|4.0|0.0|2.0|2.0|136.0|79.0|57.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|5.0|17.0|Brive|6.0|4.0|0.0|2.0|1.0|112.0|109.0|3.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|6.0|15.0|RC Toulon|6.0|3.0|0.0|3.0|3.0|183.0|120.0|63.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|7.0|15.0|Union Bordeaux-Bègles|6.0|3.0|1.0|2.0|1.0|129.0|129.0|
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|8.0|14.0|FC Grenoble Rugby|6.0|3.0|0.0|3.0|2.0|149.0|139.0|10.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|9.0|10.0|Castres Olympique|6.0|2.0|0.0|4.0|2.0|127.0|144.0|17.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|10.0|10.0|Stade Rochelais|6.0|2.0|0.0|4.0|2.0|115.0|172.0|57.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|11.0|9.0|Section Paloise|6.0|2.0|0.0|4.0|1.0|91.0|150.0|59.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|12.0|8.0|Stade Français Paris|6.0|2.0|0.0|4.0|0.0|120.0|140.0|20.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|13.0|5.0|Oyonnax|6.0|1.0|0.0|5.0|1.0|118.0|209.0|91.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18531|6|14.0|4.0|SU Agen|6.0|1.0|0.0|5.0|0.0|96.0|148.0|52.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|1.0|27.0|ASM Clermont|7.0|5.0|1.0|1.0|5.0|232.0|109.0|123.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|2.0|24.0|Racing 92|7.0|6.0|0.0|1.0|0.0|150.0|126.0|24.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|3.0|22.0|Stade Toulousain|7.0|5.0|0.0|2.0|2.0|169.0|104.0|65.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|4.0|21.0|Montpellier Hérault Rugby|7.0|5.0|0.0|2.0|1.0|198.0|158.0|40.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|5.0|19.0|Union Bordeaux-Bègles|7.0|4.0|1.0|2.0|1.0|150.0|145.0|5.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|6.0|18.0|FC Grenoble Rugby|7.0|4.0|0.0|3.0|2.0|182.0|168.0|14.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|7.0|18.0|Brive|7.0|4.0|0.0|3.0|2.0|126.0|126.0|
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|8.0|16.0|RC Toulon|7.0|3.0|0.0|4.0|4.0|212.0|153.0|59.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|9.0|11.0|Stade Rochelais|7.0|2.0|0.0|5.0|3.0|131.0|193.0|62.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|10.0|10.0|Castres Olympique|7.0|2.0|0.0|5.0|2.0|140.0|186.0|46.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|11.0|10.0|Oyonnax|7.0|2.0|0.0|5.0|2.0|160.0|232.0|72.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|12.0|9.0|Stade Français Paris|7.0|2.0|0.0|5.0|1.0|143.0|168.0|25.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|13.0|9.0|Section Paloise|7.0|2.0|0.0|5.0|1.0|114.0|192.0|78.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18533|7|14.0|8.0|SU Agen|7.0|2.0|0.0|5.0|0.0|124.0|171.0|47.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|1.0|28.0|ASM Clermont|8.0|5.0|1.0|2.0|6.0|241.0|123.0|118.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|2.0|27.0|Stade Toulousain|8.0|6.0|0.0|2.0|3.0|221.0|116.0|105.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|3.0|24.0|Racing 92|8.0|6.0|0.0|2.0|0.0|158.0|160.0|2.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|4.0|22.0|Brive|8.0|5.0|0.0|3.0|2.0|142.0|129.0|13.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|5.0|21.0|RC Toulon|8.0|4.0|0.0|4.0|5.0|264.0|161.0|103.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|6.0|21.0|Montpellier Hérault Rugby|8.0|5.0|0.0|3.0|1.0|206.0|210.0|4.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|7.0|19.0|Union Bordeaux-Bègles|8.0|4.0|1.0|3.0|1.0|153.0|161.0|8.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|8.0|18.0|FC Grenoble Rugby|8.0|4.0|0.0|4.0|2.0|194.0|220.0|26.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|9.0|16.0|Stade Rochelais|8.0|3.0|0.0|5.0|4.0|169.0|196.0|27.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|10.0|15.0|Castres Olympique|8.0|3.0|0.0|5.0|3.0|174.0|194.0|20.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|11.0|13.0|Stade Français Paris|8.0|3.0|0.0|5.0|1.0|157.0|177.0|20.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|12.0|13.0|Section Paloise|8.0|3.0|0.0|5.0|1.0|147.0|223.0|76.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|13.0|10.0|Oyonnax|8.0|2.0|0.0|6.0|2.0|163.0|270.0|107.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18535|8|14.0|9.0|SU Agen|8.0|2.0|0.0|6.0|1.0|155.0|204.0|49.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|1.0|28.0|ASM Clermont|9.0|5.0|1.0|3.0|6.0|250.0|158.0|92.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|2.0|28.0|Racing 92|9.0|7.0|0.0|2.0|0.0|186.0|173.0|13.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|3.0|27.0|Stade Toulousain|9.0|6.0|0.0|3.0|3.0|234.0|144.0|90.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|4.0|27.0|Brive|9.0|6.0|0.0|3.0|3.0|176.0|138.0|38.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|5.0|26.0|RC Toulon|9.0|5.0|0.0|4.0|6.0|299.0|170.0|129.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|6.0|25.0|Montpellier Hérault Rugby|9.0|6.0|0.0|3.0|1.0|231.0|230.0|1.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|7.0|24.0|Union Bordeaux-Bègles|9.0|5.0|1.0|3.0|2.0|199.0|171.0|28.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|8.0|19.0|FC Grenoble Rugby|9.0|4.0|0.0|5.0|3.0|213.0|241.0|28.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|9.0|19.0|Castres Olympique|9.0|4.0|0.0|5.0|3.0|197.0|212.0|15.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|10.0|17.0|Stade Français Paris|9.0|4.0|0.0|5.0|1.0|178.0|196.0|18.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|11.0|17.0|Stade Rochelais|9.0|3.0|0.0|6.0|5.0|189.0|221.0|32.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|12.0|13.0|Section Paloise|9.0|3.0|0.0|6.0|1.0|157.0|269.0|112.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|13.0|10.0|SU Agen|9.0|2.0|0.0|7.0|2.0|173.0|227.0|54.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18537|9|14.0|10.0|Oyonnax|9.0|2.0|0.0|7.0|2.0|172.0|304.0|132.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|1.0|32.0|Stade Toulousain|10.0|7.0|0.0|3.0|4.0|261.0|147.0|114.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|2.0|32.0|ASM Clermont|10.0|6.0|1.0|3.0|6.0|276.0|179.0|97.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|3.0|31.0|RC Toulon|10.0|6.0|0.0|4.0|7.0|352.0|193.0|159.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|4.0|30.0|Racing 92|10.0|7.0|1.0|2.0|0.0|201.0|188.0|13.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|5.0|28.0|Brive|10.0|6.0|0.0|4.0|4.0|197.0|164.0|33.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|6.0|28.0|Union Bordeaux-Bègles|10.0|6.0|1.0|3.0|2.0|223.0|192.0|31.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|7.0|25.0|Montpellier Hérault Rugby|10.0|6.0|0.0|4.0|1.0|250.0|264.0|14.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|8.0|24.0|Castres Olympique|10.0|5.0|0.0|5.0|4.0|231.0|231.0|
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|9.0|21.0|Stade Rochelais|10.0|4.0|0.0|6.0|5.0|222.0|237.0|15.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|10.0|19.0|FC Grenoble Rugby|10.0|4.0|0.0|6.0|3.0|229.0|274.0|45.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|11.0|18.0|Stade Français Paris|10.0|4.0|0.0|6.0|2.0|199.0|220.0|21.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|12.0|15.0|Section Paloise|10.0|3.0|1.0|6.0|1.0|172.0|284.0|112.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|13.0|10.0|SU Agen|10.0|2.0|0.0|8.0|2.0|196.0|280.0|84.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18539|10|14.0|10.0|Oyonnax|10.0|2.0|0.0|8.0|2.0|175.0|331.0|156.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|1.0|37.0|Stade Toulousain|11.0|8.0|0.0|3.0|5.0|292.0|155.0|137.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|2.0|34.0|Racing 92|11.0|8.0|1.0|2.0|0.0|221.0|204.0|17.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|3.0|33.0|ASM Clermont|11.0|6.0|1.0|4.0|7.0|292.0|199.0|93.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|4.0|32.0|Union Bordeaux-Bègles|11.0|7.0|1.0|3.0|2.0|248.0|211.0|37.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|5.0|31.0|RC Toulon|11.0|6.0|0.0|5.0|7.0|360.0|224.0|136.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|6.0|30.0|Montpellier Hérault Rugby|11.0|7.0|0.0|4.0|2.0|295.0|284.0|11.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|7.0|28.0|Castres Olympique|11.0|6.0|0.0|5.0|4.0|254.0|239.0|15.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|8.0|28.0|Brive|11.0|6.0|0.0|5.0|4.0|205.0|187.0|18.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|9.0|22.0|Stade Rochelais|11.0|4.0|0.0|7.0|6.0|233.0|252.0|19.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|10.0|19.0|FC Grenoble Rugby|11.0|4.0|0.0|7.0|3.0|248.0|299.0|51.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|11.0|19.0|Section Paloise|11.0|4.0|1.0|6.0|1.0|187.0|295.0|108.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|12.0|18.0|Stade Français Paris|11.0|4.0|0.0|7.0|2.0|211.0|245.0|34.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|13.0|14.0|Oyonnax|11.0|3.0|0.0|8.0|2.0|200.0|343.0|143.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18541|11|14.0|10.0|SU Agen|11.0|2.0|0.0|9.0|2.0|216.0|325.0|109.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|1.0|38.0|Racing 92|12.0|9.0|1.0|2.0|0.0|244.0|222.0|22.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|2.0|38.0|Stade Toulousain|12.0|8.0|0.0|4.0|6.0|309.0|173.0|136.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|3.0|37.0|ASM Clermont|12.0|7.0|1.0|4.0|7.0|325.0|215.0|110.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|4.0|35.0|RC Toulon|12.0|7.0|0.0|5.0|7.0|381.0|241.0|140.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|5.0|33.0|Union Bordeaux-Bègles|12.0|7.0|1.0|4.0|3.0|266.0|234.0|32.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|6.0|32.0|Brive|12.0|7.0|0.0|5.0|4.0|224.0|205.0|19.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|7.0|31.0|Montpellier Hérault Rugby|12.0|7.0|0.0|5.0|3.0|313.0|303.0|10.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|8.0|29.0|Castres Olympique|12.0|6.0|0.0|6.0|5.0|275.0|264.0|11.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|9.0|26.0|Stade Rochelais|12.0|5.0|0.0|7.0|6.0|258.0|273.0|15.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|10.0|23.0|FC Grenoble Rugby|12.0|5.0|0.0|7.0|3.0|290.0|316.0|26.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|11.0|22.0|Stade Français Paris|12.0|5.0|0.0|7.0|2.0|229.0|262.0|33.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|12.0|20.0|Section Paloise|12.0|4.0|1.0|7.0|2.0|204.0|316.0|112.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|13.0|14.0|Oyonnax|12.0|3.0|0.0|9.0|2.0|217.0|385.0|168.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18543|12|14.0|10.0|SU Agen|12.0|2.0|0.0|10.0|2.0|232.0|358.0|126.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|1.0|41.0|ASM Clermont|13.0|8.0|1.0|4.0|7.0|357.0|238.0|119.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|2.0|38.0|Racing 92|13.0|9.0|1.0|3.0|0.0|251.0|282.0|31.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|3.0|38.0|Stade Toulousain|13.0|8.0|0.0|5.0|6.0|332.0|205.0|127.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|4.0|37.0|Union Bordeaux-Bègles|13.0|8.0|1.0|4.0|3.0|281.0|246.0|35.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|5.0|36.0|RC Toulon|13.0|7.0|0.0|6.0|8.0|393.0|256.0|137.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|6.0|36.0|Montpellier Hérault Rugby|13.0|8.0|0.0|5.0|4.0|373.0|310.0|63.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|7.0|33.0|Brive|13.0|7.0|0.0|6.0|5.0|246.0|231.0|15.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|8.0|30.0|Castres Olympique|13.0|6.0|0.0|7.0|6.0|291.0|285.0|6.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|9.0|27.0|Stade Français Paris|13.0|6.0|0.0|7.0|3.0|262.0|282.0|20.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|10.0|27.0|FC Grenoble Rugby|13.0|6.0|0.0|7.0|3.0|316.0|338.0|22.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|11.0|26.0|Stade Rochelais|13.0|5.0|0.0|8.0|6.0|278.0|306.0|28.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|12.0|24.0|Section Paloise|13.0|5.0|1.0|7.0|2.0|225.0|332.0|107.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|13.0|18.0|Oyonnax|13.0|4.0|0.0|9.0|2.0|247.0|413.0|166.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18545|13|14.0|11.0|SU Agen|13.0|2.0|0.0|11.0|3.0|260.0|388.0|128.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|1.0|43.0|Racing 92|14.0|10.0|1.0|3.0|1.0|277.0|285.0|8.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|2.0|43.0|Stade Toulousain|14.0|9.0|0.0|5.0|7.0|386.0|208.0|178.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|3.0|42.0|ASM Clermont|14.0|8.0|1.0|5.0|8.0|372.0|257.0|115.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|4.0|40.0|RC Toulon|14.0|8.0|0.0|6.0|8.0|416.0|272.0|144.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|5.0|40.0|Montpellier Hérault Rugby|14.0|9.0|0.0|5.0|4.0|392.0|325.0|67.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|6.0|37.0|Brive|14.0|8.0|0.0|6.0|5.0|274.0|237.0|37.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|7.0|37.0|Union Bordeaux-Bègles|14.0|8.0|1.0|5.0|3.0|290.0|265.0|25.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|8.0|34.0|Castres Olympique|14.0|7.0|0.0|7.0|6.0|310.0|294.0|16.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|9.0|31.0|FC Grenoble Rugby|14.0|7.0|0.0|7.0|3.0|349.0|365.0|16.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|10.0|27.0|Stade Français Paris|14.0|6.0|0.0|8.0|3.0|278.0|305.0|27.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|11.0|26.0|Stade Rochelais|14.0|5.0|0.0|9.0|6.0|284.0|334.0|50.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|12.0|24.0|Section Paloise|14.0|5.0|1.0|8.0|2.0|228.0|386.0|158.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|13.0|18.0|Oyonnax|14.0|4.0|0.0|10.0|2.0|250.0|439.0|189.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18547|14|14.0|11.0|SU Agen|14.0|2.0|0.0|12.0|3.0|287.0|421.0|134.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|1.0|48.0|Racing 92|15.0|11.0|1.0|3.0|2.0|316.0|320.0|4.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|2.0|46.0|ASM Clermont|15.0|9.0|1.0|5.0|8.0|400.0|274.0|126.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|3.0|45.0|RC Toulon|15.0|9.0|0.0|6.0|9.0|460.0|285.0|175.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|4.0|43.0|Stade Toulousain|15.0|9.0|0.0|6.0|7.0|394.0|236.0|158.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|5.0|41.0|Montpellier Hérault Rugby|15.0|9.0|0.0|6.0|5.0|408.0|344.0|64.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|6.0|41.0|Union Bordeaux-Bègles|15.0|9.0|1.0|5.0|3.0|314.0|284.0|30.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|7.0|37.0|Brive|15.0|8.0|0.0|7.0|5.0|291.0|269.0|22.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|8.0|34.0|Castres Olympique|15.0|7.0|0.0|8.0|6.0|327.0|322.0|5.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|9.0|32.0|FC Grenoble Rugby|15.0|7.0|0.0|8.0|4.0|384.0|404.0|20.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|10.0|31.0|Stade Français Paris|15.0|7.0|0.0|8.0|3.0|310.0|322.0|12.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|11.0|30.0|Stade Rochelais|15.0|6.0|0.0|9.0|6.0|312.0|342.0|30.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|12.0|28.0|Section Paloise|15.0|6.0|1.0|8.0|2.0|247.0|402.0|155.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|13.0|18.0|Oyonnax|15.0|4.0|0.0|11.0|2.0|263.0|483.0|220.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18549|15|14.0|12.0|SU Agen|15.0|2.0|0.0|13.0|4.0|306.0|445.0|139.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|1.0|51.0|ASM Clermont|16.0|10.0|1.0|5.0|9.0|444.0|290.0|154.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|2.0|50.0|RC Toulon|16.0|10.0|0.0|6.0|10.0|504.0|300.0|204.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|3.0|49.0|Racing 92|16.0|11.0|1.0|4.0|3.0|325.0|333.0|8.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|4.0|45.0|Montpellier Hérault Rugby|16.0|10.0|0.0|6.0|5.0|439.0|373.0|66.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|5.0|45.0|Union Bordeaux-Bègles|16.0|10.0|1.0|5.0|3.0|329.0|287.0|42.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|6.0|44.0|Stade Toulousain|16.0|9.0|0.0|7.0|8.0|423.0|267.0|156.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|7.0|38.0|Castres Olympique|16.0|8.0|0.0|8.0|6.0|340.0|331.0|9.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|8.0|37.0|Brive|16.0|8.0|0.0|8.0|5.0|306.0|313.0|7.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|9.0|36.0|FC Grenoble Rugby|16.0|8.0|0.0|8.0|4.0|417.0|422.0|5.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|10.0|31.0|Stade Français Paris|16.0|7.0|0.0|9.0|3.0|328.0|355.0|27.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|11.0|31.0|Stade Rochelais|16.0|6.0|0.0|10.0|7.0|339.0|373.0|34.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|12.0|28.0|Section Paloise|16.0|6.0|1.0|9.0|2.0|250.0|417.0|167.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|13.0|18.0|Oyonnax|16.0|4.0|0.0|12.0|2.0|279.0|527.0|248.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18551|16|14.0|16.0|SU Agen|16.0|3.0|0.0|13.0|4.0|337.0|472.0|135.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|1.0|56.0|ASM Clermont|17.0|11.0|1.0|5.0|10.0|489.0|302.0|187.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|2.0|54.0|Racing 92|17.0|12.0|1.0|4.0|4.0|363.0|346.0|17.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|3.0|51.0|RC Toulon|17.0|10.0|0.0|7.0|11.0|518.0|319.0|199.0
2015-2016|/rugby-top-14/classement-rugby-top-14?season=18505&day=18553|17|4.0|50.0|Union Bordeaux-Bègles|17.0|11.0|1.0|5.0|4.0|377.0|307.0|70.0
