|season_url|day_url|season_id|season_day|date|team_dom|team_ext|score_dom|score_ext|bonus_dom|bonus_ext|day_of_week|day_of_month|month|label|classement_dom|nb_pts_dom|nb_matchs_joues_dom|victoire_dom|nul_dom|defaite_dom|nb_bonus_dom|pts_marques_dom|pts_pris_dom|ga_dom|classement_ext|nb_pts_ext|nb_matchs_joues_ext|victoire_ext|nul_ext|defaite_ext|nb_bonus_ext|pts_marques_ext|pts_pris_ext|ga_ext
256|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9022|2010-2011|6|Samedi 11 Septembre|Biarritz|Stade Toulousain|25|20|0|Bd|Samedi|11|septembre|True|11.0|10.0|5.0|2.0|0.0|3.0|2.0|87.0|91.0||2.0|16.0|5.0|3.0|0.0|2.0|4.0|165.0|87.0|78.0
257|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9022|2010-2011|6|Samedi 11 Septembre|Montpellier Hérault Rugby|Castres Olympique|23|12|0|0|Samedi|11|septembre|True|5.0|13.0|5.0|3.0|0.0|2.0|1.0|106.0|103.0|3.0|4.0|14.0|5.0|3.0|0.0|2.0|2.0|129.0|119.0|10.0
258|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9022|2010-2011|6|Samedi 11 Septembre|Stade Français Paris|Brive|27|29|Bd|0|Samedi|11|septembre|False|6.0|13.0|5.0|3.0|0.0|2.0|1.0|151.0|125.0|26.0|8.0|11.0|5.0|2.0|0.0|3.0|3.0|98.0|95.0|3.0
259|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9022|2010-2011|6|Samedi 11 Septembre|Bayonne|ASM Clermont|18|16|0|Bd|Samedi|11|septembre|True|1.0|17.0|5.0|4.0|0.0|1.0|1.0|116.0|88.0|28.0|3.0|14.0|5.0|3.0|0.0|2.0|2.0|115.0|80.0|35.0
260|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|USA Perpignan|Stade Français Paris|22|21|0|Bd|Samedi|18|septembre|True|9.0|14.0|6.0|3.0|1.0|2.0|0.0|105.0|110.0||10.0|14.0|6.0|3.0|0.0|3.0|2.0|178.0|154.0|24.0
261|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|Racing 92|Bourgoin|51|20|Bo|0|Samedi|18|septembre|True|2.0|18.0|6.0|4.0|0.0|2.0|2.0|174.0|151.0|23.0|14.0|6.0|6.0|1.0|0.0|5.0|2.0|101.0|158.0|
262|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|SU Agen|Montpellier Hérault Rugby|6|35|0|Bo|Samedi|18|septembre|False|13.0|7.0|6.0|1.0|1.0|4.0|1.0|100.0|180.0||3.0|17.0|6.0|4.0|0.0|2.0|1.0|129.0|115.0|14.0
263|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|Stade Rochelais|Biarritz|23|29|0|0|Samedi|18|septembre|False|12.0|9.0|6.0|2.0|0.0|4.0|1.0|102.0|178.0||8.0|14.0|6.0|3.0|0.0|3.0|2.0|112.0|111.0|1.0
264|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|Castres Olympique|Brive|28|6|0|0|Samedi|18|septembre|True|11.0|14.0|6.0|3.0|0.0|3.0|2.0|141.0|142.0||6.0|15.0|6.0|3.0|0.0|3.0|3.0|127.0|122.0|5.0
265|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|Stade Toulousain|Bayonne|29|20|0|0|Samedi|18|septembre|True|4.0|17.0|6.0|3.0|0.0|3.0|5.0|185.0|112.0|73.0|1.0|21.0|6.0|5.0|0.0|1.0|1.0|134.0|104.0|30.0
266|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9023|2010-2011|7|Samedi 18 Septembre|RC Toulon|ASM Clermont|28|16|0|0|Samedi|18|septembre|True|7.0|15.0|6.0|3.0|0.0|3.0|3.0|131.0|115.0|16.0|5.0|15.0|6.0|3.0|0.0|3.0|3.0|131.0|98.0|33.0
267|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|Bayonne|USA Perpignan|25|26|Bd|0|Samedi|25|septembre|False|4.0|21.0|7.0|5.0|0.0|2.0|1.0|154.0|133.0|21.0|7.0|18.0|7.0|4.0|1.0|2.0|0.0|127.0|131.0|
268|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|Racing 92|Biarritz|17|12|0|Bd|Samedi|25|septembre|True|1.0|23.0|7.0|5.0|0.0|2.0|3.0|225.0|171.0|54.0|6.0|18.0|7.0|4.0|0.0|3.0|2.0|141.0|134.0|7.0
269|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|SU Agen|Stade Français Paris|12|27|0|0|Samedi|25|septembre|False|13.0|7.0|7.0|1.0|1.0|5.0|1.0|106.0|215.0||11.0|15.0|7.0|3.0|0.0|4.0|3.0|199.0|176.0|23.0
270|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|Brive|Stade Toulousain|16|16|0|0|Samedi|25|septembre|False|10.0|15.0|7.0|3.0|0.0|4.0|3.0|133.0|150.0||3.0|21.0|7.0|4.0|0.0|3.0|5.0|214.0|132.0|82.0
271|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|Bourgoin|RC Toulon|3|26|0|0|Samedi|25|septembre|False|14.0|6.0|7.0|1.0|0.0|6.0|2.0|121.0|209.0||5.0|19.0|7.0|4.0|0.0|3.0|3.0|159.0|131.0|28.0
272|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|Montpellier Hérault Rugby|Stade Rochelais|26|6|Bo|0|Samedi|25|septembre|True|2.0|22.0|7.0|5.0|0.0|2.0|2.0|164.0|121.0|43.0|12.0|10.0|7.0|2.0|0.0|5.0|2.0|125.0|207.0|
273|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9024|2010-2011|8|Samedi 25 Septembre|ASM Clermont|Castres Olympique|24|6|0|0|Samedi|25|septembre|True|9.0|15.0|7.0|3.0|0.0|4.0|3.0|147.0|126.0|21.0|8.0|18.0|7.0|4.0|0.0|3.0|2.0|169.0|148.0|21.0
274|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|USA Perpignan|Stade Rochelais|21|16|0|Bd|Samedi|02|octobre|True|5.0|22.0|8.0|5.0|1.0|2.0|0.0|153.0|156.0||12.0|10.0|8.0|2.0|0.0|6.0|2.0|131.0|233.0|
275|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|Stade Toulousain|Racing 92|28|23|0|Bd|Samedi|02|octobre|True|3.0|23.0|8.0|4.0|1.0|3.0|5.0|230.0|148.0|82.0|2.0|27.0|8.0|6.0|0.0|2.0|3.0|242.0|183.0|59.0
276|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|RC Toulon|Castres Olympique|22|15|0|0|Samedi|02|octobre|True|4.0|23.0|8.0|5.0|0.0|3.0|3.0|185.0|134.0|51.0|10.0|18.0|8.0|4.0|0.0|4.0|2.0|175.0|172.0|3.0
277|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|Bayonne|Biarritz|19|22|Bd|0|Samedi|02|octobre|False|6.0|22.0|8.0|5.0|0.0|3.0|2.0|179.0|159.0|20.0|7.0|19.0|8.0|4.0|0.0|4.0|3.0|153.0|151.0|2.0
278|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|Stade Français Paris|Montpellier Hérault Rugby|30|13|0|0|Samedi|02|octobre|True|9.0|19.0|8.0|4.0|0.0|4.0|3.0|226.0|188.0|38.0|1.0|27.0|8.0|6.0|0.0|2.0|3.0|190.0|127.0|63.0
279|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|Bourgoin|Brive|18|3|0|0|Samedi|02|octobre|True|14.0|6.0|8.0|1.0|0.0|7.0|2.0|124.0|235.0||11.0|17.0|8.0|3.0|1.0|4.0|3.0|149.0|166.0|
280|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9025|2010-2011|9|Samedi 02 Octobre|ASM Clermont|SU Agen|45|19|Bo|0|Samedi|02|octobre|True|8.0|19.0|8.0|4.0|0.0|4.0|3.0|171.0|132.0|39.0|13.0|7.0|8.0|1.0|1.0|6.0|1.0|118.0|242.0|
281|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Stade Toulousain|USA Perpignan|38|29|Bo|0|Samedi|23|octobre|True|3.0|27.0|9.0|5.0|1.0|3.0|5.0|258.0|171.0|87.0|5.0|26.0|9.0|6.0|1.0|2.0|0.0|174.0|172.0|2.0
282|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Racing 92|Bayonne|15|9|0|0|Samedi|23|octobre|True|1.0|28.0|9.0|6.0|0.0|3.0|4.0|265.0|211.0|54.0|8.0|23.0|9.0|5.0|0.0|4.0|3.0|198.0|181.0|17.0
283|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Castres Olympique|SU Agen|38|11|Bo|0|Samedi|23|octobre|True|10.0|19.0|9.0|4.0|0.0|5.0|3.0|190.0|194.0||14.0|7.0|9.0|1.0|1.0|7.0|1.0|137.0|287.0|
284|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Stade Rochelais|Brive|26|21|0|Bd|Samedi|23|octobre|True|12.0|11.0|9.0|2.0|0.0|7.0|3.0|147.0|254.0||11.0|17.0|9.0|3.0|1.0|5.0|3.0|152.0|184.0|
285|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Stade Français Paris|RC Toulon|22|15|0|0|Samedi|23|octobre|True|9.0|23.0|9.0|5.0|0.0|4.0|3.0|256.0|201.0|55.0|4.0|27.0|9.0|6.0|0.0|3.0|3.0|207.0|149.0|58.0
286|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Montpellier Hérault Rugby|Bourgoin|28|3|Bo|0|Samedi|23|octobre|True|2.0|27.0|9.0|6.0|0.0|3.0|3.0|203.0|157.0|46.0|13.0|10.0|9.0|2.0|0.0|7.0|2.0|142.0|238.0|
287|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9026|2010-2011|10|Samedi 23 Octobre|Biarritz|ASM Clermont|16|13|0|Bd|Samedi|23|octobre|True|7.0|23.0|9.0|5.0|0.0|4.0|3.0|175.0|170.0|5.0|6.0|24.0|9.0|5.0|0.0|4.0|4.0|216.0|151.0|65.0
288|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|Racing 92|USA Perpignan|18|18|0|0|Samedi|30|octobre|False|3.0|32.0|10.0|7.0|0.0|3.0|4.0|280.0|220.0|60.0|7.0|26.0|10.0|6.0|1.0|3.0|0.0|203.0|210.0|
289|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|Brive|Biarritz|21|27|0|0|Samedi|30|octobre|False|11.0|18.0|10.0|3.0|1.0|6.0|4.0|173.0|210.0||5.0|27.0|10.0|6.0|0.0|4.0|3.0|191.0|183.0|8.0
290|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|Castres Olympique|Bourgoin|41|24|Bo|0|Samedi|30|octobre|True|9.0|24.0|10.0|5.0|0.0|5.0|4.0|228.0|205.0|23.0|13.0|10.0|10.0|2.0|0.0|8.0|2.0|145.0|266.0|
291|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|Bayonne|Montpellier Hérault Rugby|18|29|0|0|Samedi|30|octobre|False|10.0|24.0|10.0|5.0|0.0|5.0|4.0|207.0|196.0|11.0|1.0|32.0|10.0|7.0|0.0|3.0|4.0|231.0|160.0|71.0
292|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|SU Agen|Stade Rochelais|29|14|0|0|Samedi|30|octobre|True|14.0|7.0|10.0|1.0|1.0|8.0|1.0|148.0|325.0||12.0|15.0|10.0|3.0|0.0|7.0|3.0|173.0|275.0|
293|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|Stade Toulousain|RC Toulon|44|5|Bo|0|Samedi|30|octobre|True|2.0|32.0|10.0|6.0|1.0|3.0|6.0|296.0|200.0|96.0|4.0|28.0|10.0|6.0|0.0|4.0|4.0|222.0|171.0|51.0
294|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9027|2010-2011|11|Samedi 30 Octobre|ASM Clermont|Stade Français Paris|27|3|Bo|0|Samedi|30|octobre|True|8.0|25.0|10.0|5.0|0.0|5.0|5.0|229.0|167.0|62.0|6.0|27.0|10.0|6.0|0.0|4.0|3.0|278.0|216.0|62.0
295|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||USA Perpignan|RC Toulon|20|29|0|0||||False|8.0|28.0|11.0|6.0|2.0|3.0|0.0|221.0|228.0||7.0|28.0|11.0|6.0|0.0|5.0|4.0|227.0|215.0|12.0
296|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||SU Agen|Racing 92|21|20|0|Bd||||True|13.0|11.0|11.0|2.0|1.0|8.0|1.0|177.0|339.0||3.0|34.0|11.0|7.0|1.0|3.0|4.0|298.0|238.0|60.0
297|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||Montpellier Hérault Rugby|Brive|35|9|Bo|0||||True|2.0|36.0|11.0|8.0|0.0|3.0|4.0|260.0|178.0|82.0|11.0|19.0|11.0|3.0|1.0|7.0|5.0|194.0|237.0|
298|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||Biarritz|Castres Olympique|17|17|0|0||||False|4.0|31.0|11.0|7.0|0.0|4.0|3.0|218.0|204.0|14.0|6.0|29.0|11.0|6.0|0.0|5.0|5.0|269.0|229.0|40.0
299|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||Bourgoin|Stade Toulousain|11|35|0|Bo||||False|14.0|10.0|11.0|2.0|0.0|9.0|2.0|169.0|307.0||1.0|37.0|11.0|7.0|1.0|3.0|7.0|340.0|205.0|135.0
300|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||Stade Français Paris|Bayonne|20|24|Bd|0||||False|9.0|27.0|11.0|6.0|0.0|5.0|3.0|281.0|243.0|38.0|10.0|24.0|11.0|5.0|0.0|6.0|4.0|225.0|225.0|
301|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9028|2010-2011|12||Stade Rochelais|ASM Clermont|22|14|0|0||||True|12.0|15.0|11.0|3.0|0.0|8.0|3.0|187.0|304.0||5.0|30.0|11.0|6.0|0.0|5.0|6.0|256.0|170.0|86.0
302|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|Castres Olympique|USA Perpignan|23|13|0|0|Samedi|04|decembre|True|6.0|31.0|12.0|6.0|1.0|5.0|5.0|286.0|246.0|40.0|8.0|28.0|12.0|6.0|2.0|4.0|0.0|241.0|257.0|
303|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|Racing 92|Stade Français Paris|15|13|0|Bd|Samedi|04|decembre|True|3.0|35.0|12.0|7.0|1.0|4.0|5.0|318.0|259.0|59.0|10.0|28.0|12.0|6.0|0.0|6.0|4.0|301.0|267.0|34.0
304|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|RC Toulon|Montpellier Hérault Rugby|29|13|0|0|Samedi|04|decembre|True|5.0|32.0|12.0|7.0|0.0|5.0|4.0|256.0|235.0|21.0|2.0|41.0|12.0|9.0|0.0|3.0|5.0|295.0|187.0|108.0
305|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|Biarritz|Bourgoin|37|20|Bo|0|Samedi|04|decembre|True|4.0|33.0|12.0|7.0|1.0|4.0|3.0|235.0|221.0|14.0|14.0|10.0|12.0|2.0|0.0|10.0|2.0|180.0|342.0|
306|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|Bayonne|Stade Rochelais|23|14|0|0|Samedi|04|decembre|True|9.0|28.0|12.0|6.0|0.0|6.0|4.0|249.0|245.0|4.0|11.0|19.0|12.0|4.0|0.0|8.0|3.0|209.0|318.0|
307|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|Brive|SU Agen|12|30|0|Bo|Samedi|04|decembre|False|12.0|19.0|12.0|3.0|1.0|8.0|5.0|203.0|272.0||13.0|15.0|12.0|3.0|1.0|8.0|1.0|198.0|359.0|
308|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9029|2010-2011|13|Samedi 04 Décembre|ASM Clermont|Stade Toulousain|32|25|0|0|Samedi|04|decembre|True|7.0|30.0|12.0|6.0|0.0|6.0|6.0|270.0|192.0|78.0|1.0|42.0|12.0|8.0|1.0|3.0|8.0|375.0|216.0|159.0
309|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||ASM Clermont|USA Perpignan|22|16|0|0||||True|7.0|34.0|13.0|7.0|0.0|6.0|6.0|302.0|217.0|85.0|10.0|28.0|13.0|6.0|2.0|5.0|0.0|254.0|280.0|
310|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||Racing 92|Brive|6|6|0|0||||False|3.0|39.0|13.0|8.0|1.0|4.0|5.0|333.0|272.0|61.0|13.0|19.0|13.0|3.0|1.0|9.0|5.0|215.0|302.0|
311|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||Castres Olympique|Stade Rochelais|25|10|0|0||||True|6.0|35.0|13.0|7.0|1.0|5.0|5.0|309.0|259.0|50.0|12.0|19.0|13.0|4.0|0.0|9.0|3.0|223.0|341.0|
312|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||Montpellier Hérault Rugby|Biarritz|22|16|0|0||||True|2.0|41.0|13.0|9.0|0.0|4.0|5.0|308.0|216.0|92.0|4.0|38.0|13.0|8.0|1.0|4.0|4.0|272.0|241.0|31.0
313|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||SU Agen|Stade Toulousain|8|25|0|0||||False|11.0|20.0|13.0|4.0|1.0|8.0|2.0|228.0|371.0||1.0|43.0|13.0|8.0|1.0|4.0|9.0|400.0|248.0|152.0
314|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||Bayonne|RC Toulon|20|9|0|0||||True|8.0|32.0|13.0|7.0|0.0|6.0|4.0|272.0|259.0|13.0|5.0|36.0|13.0|8.0|0.0|5.0|4.0|285.0|248.0|37.0
315|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9016|2010-2011|14||Bourgoin|Stade Français Paris|16|26|0|0||||False|14.0|10.0|13.0|2.0|0.0|11.0|2.0|200.0|379.0||9.0|29.0|13.0|6.0|0.0|7.0|5.0|314.0|282.0|32.0
316|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||USA Perpignan|Brive|23|16|0|0||||True|10.0|29.0|14.0|6.0|2.0|6.0|1.0|270.0|302.0||11.0|21.0|14.0|3.0|2.0|9.0|5.0|221.0|308.0|
317|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||Racing 92|Montpellier Hérault Rugby|28|16|0|0||||True|3.0|41.0|14.0|8.0|2.0|4.0|5.0|339.0|278.0|61.0|2.0|45.0|14.0|10.0|0.0|4.0|5.0|330.0|232.0|98.0
318|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||Stade Rochelais|Stade Français Paris|26|26|0|0||||False|13.0|19.0|14.0|4.0|0.0|10.0|3.0|233.0|366.0||9.0|33.0|14.0|7.0|0.0|7.0|5.0|340.0|298.0|42.0
319|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||RC Toulon|Biarritz|38|26|0|0||||True|8.0|36.0|14.0|8.0|0.0|6.0|4.0|294.0|268.0|26.0|4.0|39.0|14.0|8.0|1.0|5.0|5.0|288.0|263.0|25.0
320|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||Stade Toulousain|Castres Olympique|23|16|0|0||||True|1.0|47.0|14.0|9.0|1.0|4.0|9.0|425.0|256.0|169.0|5.0|39.0|14.0|8.0|1.0|5.0|5.0|334.0|269.0|65.0
321|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||SU Agen|Bayonne|21|3|0|0||||True|12.0|20.0|14.0|4.0|1.0|9.0|2.0|236.0|396.0||7.0|36.0|14.0|8.0|0.0|6.0|4.0|292.0|268.0|24.0
322|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9019|2010-2011|15||ASM Clermont|Bourgoin|34|9|Bo|0||||True|6.0|38.0|14.0|8.0|0.0|6.0|6.0|324.0|233.0|91.0|14.0|5.0|14.0|2.0|0.0|12.0|2.0|216.0|405.0|
323|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=14528&day=9030|2010-2011|16|Samedi 08 Janvier|Montpellier Hérault Rugby|USA Perpignan|12|12|0|0|Samedi|08|janvier|False|2.0|45.0|15.0|10.0|0.0|5.0|5.0|346.0|260.0|86.0|10.0|33.0|15.0|7.0|2.0|6.0|1.0|293.0|318.0|
